日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20161028,       3880,       3996,       3846,       3989,    3997.53,    4134.96,         --,       25509900,    16937169.23,    18143453.84,         230400,        1817200,       7.89
20161021,       4089,       4123,       3882,       3882,     4000.3,    4155.76,         --,       22589600,    17193584.61,     17669592.3,         182000,        1898100,      10.43
20161014,       4134,       4195,       4099,       4118,       4028,    4187.53,         --,       14243000,    16781707.69,    17404519.23,         116900,        1075900,        9.2
20161007,       4120,       4164,       4061,       4118,    4039.69,    4212.53,         --,       14900000,     17321192.3,     17384692.3,         147700,        1112100,       7.53
20160930,       4012,       4177,       3946,       4119,    4052.84,    4235.23,         --,       16150100,    18160861.53,    17491426.92,         235000,        1139400,       4.85
20160923,       3931,       4048,       3931,       4008,    4053.23,     4255.5,         --,       11712400,    18995076.92,    17531361.53,         243900,        1246500,       5.11
20160916,       3928,       4030,       3920,       3958,       4048,    4279.34,         --,       15730400,    19669953.84,    17542619.23,               ,               ,           
20160909,       4150,       4159,       3965,       3966,    4058.07,    4302.57,         --,       13891600,    20682476.92,    17632026.92,         153300,        1323300,       8.63
20160902,       3925,       4127,       3841,       4106,    4093.53,    4328.73,         --,       19571900,    21006476.92,       17858550,         196700,        1229000,       6.25
20160826,       3920,       3953,       3822,       3869,    4118.76,    4351.57,         --,       14617800,    20700746.15,     18065142.3,         217900,        1597800,       7.33
20160819,       4037,       4073,       3833,       3865,    4152.84,    4379.26,         --,       15859700,    20542653.84,    18217738.46,         204500,        1543500,       7.55
20160812,       4039,       4068,       3952,       4010,    4193.76,       4403,         --,       13077400,    20330484.61,    18562773.07,         191700,        1231300,       6.42
20160805,       4020,       4168,       3865,       3960,     4232.3,    4407.42,         --,       22329400,    20347246.15,    18995534.61,         199100,        1289600,       6.48
20160729,       4242,       4253,       3958,       4025,    4272.38,    4435.19,         --,       28843300,    19349738.46,    19104415.38,         239400,        1071300,       4.47
20160722,       4214,       4276,       4170,       4242,    4311.23,    4459.65,         --,       17235200,       18145600,    19241115.38,         328800,         739900,       2.25
20160715,       4301,       4432,       4251,       4270,    4347.07,    4451.92,         --,       21256300,    18027330.76,    19418330.76,         434700,         683200,       1.57
20160708,       4149,       4384,       4149,       4289,    4385.38,    4444.61,         --,       25815700,     17448192.3,    19185638.46,         533100,         654900,       1.23
20160701,       4137,       4249,       4083,       4124,    4417.61,    4440.92,         --,       26994900,     16821992.3,    18845434.61,         221800,         845500,       3.81
20160624,       4189,       4289,       3901,       3940,    4457.76,    4454.26,         --,       20485800,    16067646.15,    18077676.92,         261200,         932400,       3.57
20160617,       4338,       4387,       4050,       4089,    4510.69,    4475.53,         --,       28893200,    15415284.61,       17713050,         210700,         844000,       4.01
20160610,       4400,       4540,       4361,       4427,    4547.07,    4490.88,         --,       18103600,    14581576.92,    17462415.38,         211200,         688900,       3.26
20160603,       4368,       4439,       4295,       4434,    4563.92,    4488.61,         --,       15597400,    14710623.07,    17466730.76,         207300,         783200,       3.78
20160527,       4371,       4414,       4300,       4312,    4584.38,    4487.57,         --,       12562600,    15429538.46,    17412080.76,         181300,         816000,        4.5
20160520,       4468,       4577,       4372,       4397,    4605.69,    4494.61,         --,       13101500,    15892823.07,    17353815.38,         156100,         650500,       4.17
20160513,       4508,       4629,       4466,       4511,    4612.23,    4499.88,         --,       13295300,    16795061.53,       17462700,         154200,         474400,       3.08
20160506,       4320,       4610,       4285,       4481,    4582.53,    4496.69,         --,        9361800,    17643823.07,    17523384.61,         221100,         410100,       1.85
20160428,       4679,       4750,       4530,       4530,       4598,    4493.57,         --,       13189500,     18859092.3,    17818519.23,         221100,         410100,       1.85
20160422,       4652,       4796,       4566,       4708,    4608.07,     4481.3,         --,       15697700,    20336630.76,    17882946.15,         292500,         253700,       0.87
20160415,       4661,       4787,       4577,       4768,    4556.76,    4464.96,         --,       13727500,    20809330.76,    18013423.07,         405100,         154000,       0.38
20160408,       4688,       4784,       4522,       4708,    4503.84,    4437.92,         --,       17675100,    20923084.61,    18224961.53,         459300,         161000,       0.35
20160401,       4659,       4837,       4624,       4646,    4464.23,    4415.03,         --,       17188400,    20868876.92,     18711292.3,         422100,         191300,       0.45
20160325,       4481,       4677,       4481,       4628,    4450.76,    4374.53,         --,       12005100,    20087707.69,    19586084.61,         349400,         279400,        0.8
20160318,       4676,       4683,       4468,       4562,    4440.38,       4356,         --,       18055000,    20010815.38,    19539084.61,         320800,         414900,       1.29
20160311,       4695,       4750,       4550,       4646,    4434.69,    4334.75,         --,       19781200,    20343253.84,    19421326.92,         384300,         233300,       0.61
20160304,       4680,       4819,       4490,       4700,     4413.3,    4312.23,         --,       24943300,    20222838.46,    19494134.61,         466600,         151900,       0.33
20160226,       4434,       4637,       4316,       4589,    4390.76,    4293.13,         --,       18585300,    19394623.07,    19331507.69,         334800,         209100,       0.62
20160219,       4331,       4605,       4288,       4482,    4383.53,    4282.01,         --,       24830600,    18814807.69,    19725453.84,         330800,         349500,       1.06
20160212,       4621,       4656,       4108,       4125,    4387.53,    4280.28,         --,       24329200,    18130338.46,    19387511.53,         272900,         234300,       0.86
20160205,       4850,       4850,       4500,       4682,    4410.84,    4300.34,         --,       25160300,    17402946.15,    19082615.38,         426900,         228000,       0.53
20160129,       4320,       4689,       4233,       4661,    4389.15,    4300.94,         --,       32397500,    16777946.15,       18925600,         438100,         323400,       0.74
20160122,       4000,       4147,       3792,       4041,    4354.53,     4306.8,         --,       21842800,    15429261.53,    18725711.53,         121100,         712600,       5.88
20160115,       4068,       4220,       4003,       4080,    4373.15,    4333.63,         --,       15206300,    15217515.38,    18401534.61,         168200,         709400,       4.22
