日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20160826,       2760,       2915,       2760,       2815,    2878.84,    2705.86,         --,        4419600,     7757907.69,     7271230.76,         393400,        2299000,       5.84
20160819,       2925,       2950,       2695,       2755,    2858.46,    2686.53,         --,        5263600,     7702461.53,     7446838.46,         406400,        2379400,       5.85
20160812,       2805,       2960,       2750,       2960,    2842.69,     2677.5,         --,        4253600,     7605507.69,      7533792.3,         355200,        2182600,       6.14
20160805,       2855,       2985,       2780,       2800,    2811.15,    2655.76,         --,        6141000,     7685907.69,     7708115.38,         364400,        2225800,       6.11
20160729,       2965,       3095,       2820,       2905,    2787.69,    2652.11,         --,       11473000,        7487400,     7854053.84,         363400,        2191400,       6.03
20160722,       2990,       3300,       2885,       2930,    2764.23,    2648.07,         --,       11289000,     7341861.53,        8065700,         366000,        2195400,          6
20160715,       3155,       3310,       2955,       2995,     2757.3,    2621.53,         --,       11120600,     7392769.23,     8075461.53,         456400,        1850400,       4.05
20160708,       3140,       3315,       3075,       3100,    2734.23,    2590.28,         --,        9177600,     6887461.53,        7945400,         559000,        1461000,       2.61
20160701,       2925,       3220,       2925,       3105,    2691.15,    2557.59,         --,       11165600,     6621338.46,     7925269.23,         590400,        1176400,       1.99
20160624,       2775,       3050,       2765,       2880,    2649.61,     2534.9,         --,       10405400,     6500953.84,     7546376.92,         488200,         868400,       1.78
20160617,       2810,       2835,       2665,       2705,    2615.96,    2518.65,         --,        5725000,     6198861.53,     7270938.46,         365000,         794000,       2.18
20160610,       2595,       2870,       2590,       2860,    2595.38,    2513.07,         --,        7195800,      6302692.3,     7231561.53,         445200,         813400,       1.83
20160603,       2560,       2690,       2560,       2615,    2551.53,    2503.07,         --,        3223000,     6454830.76,     7227615.38,         281600,        1180000,       4.19
20160527,       2525,       2595,     2467.5,       2550,    2532.88,    2502.88,         --,        3698800,     6784553.84,     7348246.15,         274000,        1248000,       4.55
20160520,       2555,       2640,       2530,       2550,    2514.61,     2507.3,         --,        4003200,     7191215.38,        7480600,         281200,        1238000,        4.4
20160513,       2530,       2620,       2495,       2550,     2512.3,    2508.46,         --,        5298800,     7462076.92,      7663192.3,         281200,        1251600,       4.45
20160506,       2555,       2585,     2477.5,       2495,    2500.38,    2498.75,         --,        3560400,     7730323.07,     7657261.53,         440400,        1128200,       2.56
20160428,       2790,       2795,       2580,       2600,    2516.53,    2490.86,         --,        9581000,     8220707.69,     7836107.69,         440400,        1128200,       2.56
20160422,       2640,       2860,       2635,       2840,    2531.92,    2487.01,         --,       11950800,     8789538.46,     7871946.15,         559400,         952000,        1.7
20160415,       2540,       2720,       2505,       2695,    2485.76,    2472.88,         --,        4551600,     8758153.84,     7595384.61,         481200,         976400,       2.03
20160408,       2550,       2600,       2460,       2540,    2446.34,       2465,         --,        5718000,     9003338.46,     7602207.69,         430400,        1060600,       2.46
20160401,     2492.5,       2710,     2472.5,       2565,    2424.03,    2462.69,         --,        9600600,        9229200,     7665184.61,         402800,        1070800,       2.66
20160325,       2500,       2550,     2362.5,     2442.5,    2420.19,    2456.92,         --,        6478200,        8591800,     7623653.84,         317400,        1364000,        4.3
20160318,     2332.5,     2462.5,       2315,     2437.5,    2421.34,    2458.17,         --,        7074800,     8343015.38,     7483338.46,         301600,        1470600,       4.88
20160311,     2372.5,     2372.5,       2205,       2290,    2430.76,     2457.3,         --,        9173600,     8160430.76,     7665469.23,         268600,        1653800,       6.16
20160304,     2352.5,       2395,       2245,     2372.5,    2454.61,    2460.86,         --,        7509400,        8000400,     7719338.46,         249400,        1476800,       5.92
20160226,       2495,       2610,     2287.5,     2312.5,    2472.88,    2453.36,         --,        8985400,     7911938.46,     7889130.76,         267400,        1373800,       5.14
20160219,     2457.5,       2665,       2375,       2520,       2500,    2459.71,         --,        7524400,     7769984.61,     8034953.84,         204000,        1053200,       5.16
20160212,       2645,       2745,       2340,       2395,    2504.61,    2459.51,         --,        8786000,     7864307.69,     7938376.92,         241800,        1089800,       4.51
20160205,       2815,       2890,       2645,       2705,    2497.11,    2471.25,         --,        9935400,        7584200,     7787707.69,         330400,         964400,       2.92
20160129,       2415,       2850,     2347.5,       2800,    2465.19,    2473.94,         --,       16975800,     7451507.69,     7668230.76,         440800,        1090800,       2.47
20160122,     2112.5,     2252.5,     2097.5,       2240,    2442.11,    2468.94,         --,       11542800,     6954353.84,     7372707.69,         144000,        1558800,      10.83
20160115,       2250,     2292.5,       2145,     2182.5,       2460,     2489.9,         --,        7739000,     6432615.38,     7254023.07,         154000,        1811000,      11.76
